135,2016-2017,1,1135,三国历史人物研究,614031,任选,2,良好,0,文学院,汉语言,汉语言1501
135,2016-2017,1,1135,营养与疾病,109162,任选,2,良好,0,文学院,汉语言,汉语言1501
136,2015-2016,1,1136,环境生物学,613028,任选,2,良好,0,文学院,汉语言文学,中文本1502
136,2015-2016,1,1136,对话中国文化,121098,任选,2,良好,0,文学院,汉语言文学,中文本1502
136,2016-2017,1,1136,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,中文本1502
136,2016-2017,1,1136,南北极冰川与气候变化,612033,任选,2,良好,0,文学院,汉语言文学,中文本1502
137,2015-2016,1,1137,健康与养生,613018,任选,2,良好,0,文学院,汉语言文学,中文本1502
137,2015-2016,1,1137,科技论文写作,614059,任选,2,良好,0,文学院,汉语言文学,中文本1502
137,2016-2017,1,1137,电影与历史文化,103090,任选,2,良好,0,文学院,汉语言文学,中文本1502
137,2016-2017,1,1137,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,中文本1502
138,2015-2016,1,1138,环境生物学,613028,任选,2,优秀,0,文学院,汉语言文学,中文本1502
138,2015-2016,1,1138,中国土地沙漠化,110101,任选,2,及格,0,文学院,汉语言文学,中文本1502
138,2016-2017,1,1138,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,中文本1502
138,2016-2017,1,1138,电影与历史文化,103090,任选,2,良好,0,文学院,汉语言文学,中文本1502
139,2015-2016,1,1139,中学课堂教学技能赏析,107148,任选,2,优秀,0,文学院,汉语言文学,中文本1502
139,2015-2016,1,1139,课件制作的动画设计,107123,任选,2,合格,0,文学院,汉语言文学,中文本1502
139,2016-2017,1,1139,电影与历史文化,103090,任选,2,中等,0,文学院,汉语言文学,中文本1502
139,2016-2017,1,1139,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,中文本1502
140,2015-2016,1,1140,物理学与当代新科技,225034,任选,2,良好,0,文学院,汉语言,汉语言1501
140,2015-2016,1,1140,传统养生功法,112094,任选,2,良好,0,文学院,汉语言,汉语言1501
140,2016-2017,1,1140,喜剧与法律哲学,614006,任选,2,良好,0,文学院,汉语言,汉语言1501
140,2016-2017,1,1140,大学生职业发展与就业指导,113074,任选,2,良好,0,文学院,汉语言,汉语言1501
140,2016-2017,1,1140,生态摄影,615054,任选,2,优秀,0,文学院,汉语言,汉语言1501
140,2016-2017,1,1140,证券投资学,103006,任选,2,优秀,0,文学院,汉语言,汉语言1501
141,2015-2016,1,1141,中西方宗教文化与人生智慧,614106,任选,2,良好,0,文学院,汉语言文学,中文本1502
141,2015-2016,1,1141,物理学与当代新科技,225034,任选,2,优秀,0,文学院,汉语言文学,中文本1502
141,2016-2017,1,1141,电影与历史文化,103090,任选,2,良好,0,文学院,汉语言文学,中文本1502
141,2016-2017,1,1141,电视剧研究专题,101178,任选,2,良好,0,文学院,汉语言文学,中文本1502
141,2016-2017,1,1141,大学生职业发展与就业指导,201001,任选,2,良好,0,文学院,汉语言文学,中文本1502
142,2015-2016,1,1142,物理学与当代新科技,225034,任选,2,优秀,0,文学院,汉语言文学,中文本1502
142,2015-2016,1,1142,健康与养生,613018,任选,2,优秀,0,文学院,汉语言文学,中文本1502
142,2016-2017,1,1142,史学与文革,103097,任选,2,良好,0,文学院,汉语言文学,中文本1502
142,2016-2017,1,1142,大学生职业发展与就业指导,102155,任选,2,良好,0,文学院,汉语言文学,中文本1502
142,2016-2017,1,1142,创新与创业心理学,612045,任选,2,良好,0,文学院,汉语言文学,中文本1502
143,2015-2016,1,1143,南北极冰川与气候变化,612033,任选,2,良好,0,文学院,汉语言文学,中文本1502
143,2015-2016,1,1143,世界大国兴衰史,104099,任选,2,良好,0,文学院,汉语言文学,中文本1502
143,2016-2017,1,1143,电影与历史文化,103090,任选,2,良好,0,文学院,汉语言文学,中文本1502
143,2016-2017,1,1143,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,中文本1502
144,2015-2016,1,1144,物理学与当代新科技,225034,任选,2,优秀,0,文学院,汉语言文学,中文本1502
144,2015-2016,1,1144,传统养生功法,112094,任选,2,优秀,0,文学院,汉语言文学,中文本1502
144,2016-2017,1,1144,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,中文本1502
144,2016-2017,1,1144,生态摄影,615054,任选,2,良好,0,文学院,汉语言文学,中文本1502
145,2015-2016,1,1145,走进科学,107114,任选,2,优秀,0,文学院,汉语言文学,中文本1502
145,2015-2016,1,1145,证券投资学,103006,任选,2,优秀,0,文学院,汉语言文学,中文本1502
145,2016-2017,1,1145,电影与历史文化,103090,任选,2,良好,0,文学院,汉语言文学,中文本1502
145,2016-2017,1,1145,航空军事博览与国防文化教育,105123,任选,2,良好,0,文学院,汉语言文学,中文本1502
145,2016-2017,1,1145,大学生职业发展与就业指导,201001,任选,2,良好,0,文学院,汉语言文学,中文本1502
146,2015-2016,1,1146,中西方宗教文化与人生智慧,614106,任选,2,良好,0,文学院,汉语言,汉语言1501
146,2015-2016,1,1146,影像中的法律,614007,任选,2,优秀,0,文学院,汉语言,汉语言1501
146,2016-2017,1,1146,文献检索与论文写作,614041,任选,2,良好,0,文学院,汉语言,汉语言1501
146,2016-2017,1,1146,大学生电子科技大赛理论与实践训练,107141,任选,2,良好,0,文学院,汉语言,汉语言1501
146,2016-2017,1,1146,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言,汉语言1501
146,2016-2017,1,1146,经典华语电影解析,614029,任选,2,优秀,0,文学院,汉语言,汉语言1501
146,2017-2018,1,1146,羽毛球,112074,任选,2,良好,0,文学院,汉语言,汉语言1501
147,2015-2016,1,1147,史学与政治——新中国17年史学批判研究,103097,任选,2,良好,0,文学院,汉语言,汉语言1501
147,2015-2016,1,1147,走进科学,107114,任选,2,良好,0,文学院,汉语言,汉语言1501
147,2016-2017,1,1147,大学生职业发展与就业指导,102155,任选,2,及格,0,文学院,汉语言,汉语言1501
147,2016-2017,1,1147,性别政治：女性与近现代中国,614089,任选,2,优秀,0,文学院,汉语言,汉语言1501
148,2015-2016,1,1148,物理学与当代新科技,225034,任选,2,优秀,0,文学院,汉语言文学,中文本1502
148,2015-2016,1,1148,大学生就业维权,104114,任选,2,良好,0,文学院,汉语言文学,中文本1502
148,2016-2017,1,1148,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,中文本1502
148,2016-2017,1,1148,电影与历史文化,103090,任选,2,良好,0,文学院,汉语言文学,中文本1502
149,2015-2016,1,1149,中西方宗教文化与人生智慧,614106,任选,2,良好,0,文学院,汉语言文学,中文本1502
149,2015-2016,1,1149,当代世界经济与政治,104071,任选,2,良好,0,文学院,汉语言文学,中文本1502
149,2016-2017,1,1149,商务项目创意与策划,114123,任选,2,优秀,0,文学院,汉语言文学,中文本1502
149,2016-2017,1,1149,大学生心理健康自我调适,614082,任选,2,优秀,0,文学院,汉语言文学,中文本1502
149,2016-2017,1,1149,大学生职业发展与就业指导,111049,任选,2,优秀,0,文学院,汉语言文学,中文本1502
150,2015-2016,1,1150,物理学与当代新科技,225034,任选,2,优秀,0,文学院,汉语言文学,中文本1502
150,2015-2016,1,1150,大学生就业维权,104114,任选,2,良好,0,文学院,汉语言文学,中文本1502
150,2016-2017,1,1150,生态摄影,615054,任选,2,良好,0,文学院,汉语言文学,中文本1502
150,2016-2017,1,1150,乒乓球,112076,任选,2,及格,0,文学院,汉语言文学,中文本1502
150,2016-2017,1,1150,大学生职业发展与就业指导,201001,任选,2,中等,0,文学院,汉语言文学,中文本1502
151,2015-2016,1,1151,社会调查方法,103085,任选,2,优秀,0,文学院,汉语言文学,卓汉本1501
151,2015-2016,1,1151,物理学与当代新科技,225034,任选,2,优秀,0,文学院,汉语言文学,卓汉本1501
151,2016-2017,1,1151,中学课堂教学技能赏析,107148,任选,2,优秀,0,文学院,汉语言文学,卓汉本1501
151,2016-2017,1,1151,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,卓汉本1501
152,2015-2016,1,1152,电影中的生态学,109164,任选,2,优秀,0,文学院,汉语言文学,中文本1502
152,2015-2016,1,1152,今日物理,614040,任选,2,优秀,0,文学院,汉语言文学,中文本1502
152,2016-2017,1,1152,南北极冰川与气候变化,612033,任选,2,优秀,0,文学院,汉语言文学,中文本1502
152,2016-2017,1,1152,电影与历史文化,103090,任选,2,良好,0,文学院,汉语言文学,中文本1502
201,2015-2016,1,1201,电影中的生态学,109164,任选,2,良好,0,文学院,汉语言文学,文专本1501
201,2015-2016,1,1201,环境生物学,613028,任选,2,良好,0,文学院,汉语言文学,文专本1501
201,2016-2017,1,1201,社会调查方法,103085,任选,2,优秀,0,文学院,汉语言文学,文专本1501
201,2016-2017,1,1201,保守主义投资哲学概论,105122,任选,2,良好,0,文学院,汉语言文学,文专本1501
201,2016-2017,1,1201,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,文专本1501
202,2015-2016,1,1202,物理学与当代新科技,225034,任选,2,优秀,0,文学院,汉语言文学,卓汉本1501
202,2015-2016,1,1202,中国土地沙漠化,110101,任选,2,中等,0,文学院,汉语言文学,卓汉本1501
202,2016-2017,1,1202,史学与文革,103097,任选,2,良好,0,文学院,汉语言文学,卓汉本1501
202,2016-2017,1,1202,可持续发展导论,614058,任选,2,优秀,0,文学院,汉语言文学,卓汉本1501
202,2016-2017,1,1202,大学生职业发展与就业指导,201001,任选,2,优秀,0,文学院,汉语言文学,卓汉本1501
203,2015-2016,1,1203,中国土地沙漠化,110101,任选,2,及格,0,文学院,汉语言文学,中文本1503
203,2015-2016,1,1203,网络信息资源的检索与获取,241144,任选,2,良好,0,文学院,汉语言文学,中文本1503
